Year,State,County,PWS Name,PWS Id,Population Served,Annual Mean,Maximum Contaminant Level
2013,Oregon,Lincoln,BAY HILLS WATER ASSOCIATION,OR4100564,45,2.5,Less than or Equal to MCL
2013,Oregon,Lincoln,BEVERLY BEACH WATER DISTRICT,OR4100568,150,1,Not Detected
2013,Oregon,Lincoln,CARMEL BEACH WATER DISTRICT,OR4100565,61,1,Not Detected
2013,Oregon,Lincoln,DEPOE BAY CITY OF,OR4100254,1398,1,Not Detected
2013,Oregon,Lincoln,FALL CREEK WATER DISTRICT,OR4105252,115,0.01,Less than or Equal to MCL
2013,Oregon,Lincoln,GUPTIL SUBDIVISION,OR4100602,28,0.64,Less than or Equal to MCL
2013,Oregon,Lincoln,HILAND WC - BEAR CREEK,OR4100482,275,0.6,Less than or Equal to MCL
2013,Oregon,Lincoln,HILAND WC - BOULDER CREEK,OR4100722,350,0.8,Less than or Equal to MCL
2013,Oregon,Lincoln,HILAND WC - ECHO MOUNTAIN,OR4100605,362,0.5,Not Detected
2013,Oregon,Lincoln,HILAND WC - RIVERBEND,OR4100601,172,1.1,Less than or Equal to MCL
2013,Oregon,Lincoln,HILAND WC - WESTWOOD,OR4100567,120,1.49,Less than or Equal to MCL
2013,Oregon,Lincoln,JOHNSON CREEK WATER SERVICE,OR4101072,340,1,Not Detected
2013,Oregon,Lincoln,KERNVILLE-GLENEDEN-LINC BCH WD,OR4100324,4000,1,Not Detected
2013,Oregon,Lincoln,KOZY ACRES WATER SYSTEM,OR4101345,40,1,Not Detected
2013,Oregon,Lincoln,LINCOLN CITY WATER DISTRICT,OR4100483,20830,0.44,Less than or Equal to MCL
2013,Oregon,Lincoln,NEWPORT CITY OF,OR4100566,10160,1,Not Detected
2013,Oregon,Lincoln,OTTER ROCK WATER DISTRICT,OR4100608,125,1.8,Less than or Equal to MCL
2013,Oregon,Lincoln,PANTHER CREEK WD,OR4100603,680,1.13,Less than or Equal to MCL
2013,Oregon,Lincoln,RIVERSIDE MOBILE PARK,OR4100929,32,1,Less than or Equal to MCL
2013,Oregon,Lincoln,SALMON RIVER MOBILE VILLAGE,OR4100606,75,0.2,Not Detected
2013,Oregon,Lincoln,SALMON RIVER RV PARK,OR4192048,45,0.01,Not Detected
2013,Oregon,Lincoln,SILETZ CITY OF,OR4100821,1200,1,Not Detected
2013,Oregon,Lincoln,SW LINCOLN CO WATER PUD,OR4100925,3000,0.17,Less than or Equal to MCL
2013,Oregon,Lincoln,TOLEDO WATER UTILITIES,OR4100899,3645,1,Not Detected
2013,Oregon,Lincoln,WALDPORT CITY OF,OR4100926,3000,1,Not Detected
2013,Oregon,Lincoln,YACHATS CITY OF,OR4100966,1000,1,Not Detected
2013,Oregon,Linn,ALBANY TRAILER AND RV PARK LLC,OR4100004,43,4.1,Less than or Equal to MCL
2013,Oregon,Linn,ALBANY CITY OF,OR4100012,52509,1,Not Detected
2013,Oregon,Linn,AMIGO VILLA WATER SERVICE INC,OR4100013,100,1,Not Detected
2013,Oregon,Linn,BROWNSVILLE CITY OF,OR4100152,1670,1,Not Detected
2013,Oregon,Linn,CAMELOT MOBILE HOME PARK,OR4100027,150,0.2,Not Detected
2013,Oregon,Linn,CASCADIA MOBILE PARK,OR4100477,60,1,Not Detected
2013,Oregon,Linn,COLORADO LAKE COOP,OR4100232,75,3.4,Less than or Equal to MCL
2013,Oregon,Linn,EDEN PARK HOMEOWNERS,OR4100014,60,0.2,Not Detected
2013,Oregon,Linn,FIR GROVE MOBILE COURT,OR4100472,80,3.76,Less than or Equal to MCL
2013,Oregon,Linn,GRAND PRAIRIE WATER SUPPLY CO,OR4100024,110,1,Not Detected
2013,Oregon,Linn,GREEN TREE MHP,OR4100852,30,2.3,Less than or Equal to MCL
2013,Oregon,Linn,HAFEZ WATER SYSTEM,OR4100025,78,1,Not Detected
2013,Oregon,Linn,HALCYON VILLA MOBILE HOME PARK,OR4100475,87,4.45,Less than or Equal to MCL
2013,Oregon,Linn,HALSEY CITY OF,OR4100364,780,4.3,Less than or Equal to MCL
2013,Oregon,Linn,HARMONY ACRES MOBILE PARK,OR4100810,31,0.01,Not Detected
2013,Oregon,Linn,HARRISBURG CITY OF,OR4100366,3630,1,Not Detected
2013,Oregon,Linn,IDANHA CITY WATER,OR4100394,140,0.6,Not Detected
2013,Oregon,Linn,LAKE CREEK RANCH MHC,OR4101429,200,0.2,Not Detected
2013,Oregon,Linn,LAWRENCE SUBDIVISION WTR ASSN,OR4100474,70,4.2,Less than or Equal to MCL
2013,Oregon,Linn,LEBANON CITY OF,OR4100473,14355,1,Not Detected
2013,Oregon,Linn,LONE OAK ESTATES,OR4101470,250,0.1,Not Detected
2013,Oregon,Linn,LYONS MEHAMA WATER DISTRICT,OR4100493,1875,1.74,Less than or Equal to MCL
2013,Oregon,Linn,MEADOW WOOD ESTATES,OR4106166,34,0.3,Less than or Equal to MCL
2013,Oregon,Linn,MILL CITY WATER DEPARTMENT,OR4100520,1640,1.02,Less than or Equal to MCL
2013,Oregon,Linn,OAKVILLA MOBILE HOME PARK,OR4100028,136,4.8,Less than or Equal to MCL
2013,Oregon,Linn,OAKWOOD WATER SYSTEM INC,OR4100037,50,0.85,Less than or Equal to MCL
2013,Oregon,Linn,PERIWINKLE MOBILE HOME PARK,OR4100029,55,3.3,Less than or Equal to MCL
2013,Oregon,Linn,REDWOOD WATER SERVICE INC,OR4100020,125,0.2,Not Detected
2013,Oregon,Linn,SANTIAM VILLAGE,OR4100476,90,1.83,Less than or Equal to MCL
2013,Oregon,Linn,SCIO MOBILE VILLAGE,OR4100796,40,3.22,Less than or Equal to MCL
2013,Oregon,Linn,SCIO CITY OF,OR4100795,790,1,Not Detected
2013,Oregon,Linn,SCRAVEL HILL WATER CO-OP,OR4100018,255,1.6,Less than or Equal to MCL
2013,Oregon,Linn,SHOREWOOD ESTATES,OR4100030,148,2,Less than or Equal to MCL
2013,Oregon,Linn,SODAVILLE CITY OF,OR4101231,310,0.2,Not Detected
2013,Oregon,Linn,SWEET HOME CITY OF,OR4100851,8790,0.02,Not Detected
2013,Oregon,Linn,TWIN CEDARS MHP,OR4101514,200,1,Not Detected
2013,Oregon,Linn,WESLINN WATER COMPANY,OR4100230,200,4.58,Less than or Equal to MCL
2013,Oregon,Linn,WHISPERING PINES MOBILE LODGE,OR4100223,90,1,Less than or Equal to MCL
2013,Oregon,Linn,WOODLAND MOBILE HOME PARK,OR4100224,94,0.2,Not Detected
2013,Oregon,Malheur,ADRIAN CITY OF,OR4100002,180,0.1,Not Detected
2013,Oregon,Malheur,FISCHERS PLACE MHP,OR4101144,80,0.1,Not Detected
2013,Oregon,Malheur,JORDAN VALLEY CITY OF,OR4100411,175,0.1,Not Detected
2013,Oregon,Malheur,NYSSA CITY OF,OR4100579,3270,5.9,Less than or Equal to MCL
2013,Oregon,Malheur,ONTARIO CITY OF,OR4100587,14465,1.92,Less than or Equal to MCL
2013,Oregon,Malheur,RIVER VILLAGE MHP,OR4105854,28,5.05,Less than or Equal to MCL
2013,Oregon,Malheur,VALE CITY OF,OR4100917,1890,6.77,Less than or Equal to MCL
2013,Oregon,Marion,62ND COURT MUTUAL WATER CO,OR4101184,50,0.2,Not Detected
2013,Oregon,Marion,ALPINE CREST IMPROVEMENT DIST,OR4101352,91,0.29,Less than or Equal to MCL
2013,Oregon,Marion,ARROWHEAD MOBILE HOME PARK,OR4100770,220,3.95,Less than or Equal to MCL
2013,Oregon,Marion,AUMSVILLE CITY OF,OR4100065,3750,1.14,Less than or Equal to MCL
2013,Oregon,Marion,AURORA ACRES RV RESORT,OR4193784,240,0.9,Less than or Equal to MCL
2013,Oregon,Marion,AURORA CITY OF,OR4100067,980,2.15,Less than or Equal to MCL
2013,Oregon,Marion,BELLE PASSI ESTATES,OR4101221,30,0.2,Not Detected
2013,Oregon,Marion,BETHEL PARK,OR4100151,100,0.2,Not Detected
2013,Oregon,Marion,BREWSTER COMMUNITY HOMEOWNERS,OR4100762,50,4.5,Less than or Equal to MCL
2013,Oregon,Marion,CAROLINA WATER SYSTEM,OR4100733,300,0.2,Not Detected
2013,Oregon,Marion,CENTURY FARM COURT,OR4101326,40,1.4,Less than or Equal to MCL
2013,Oregon,Marion,CENTURY MEADOWS INC,OR4100066,480,0.2,Not Detected
2013,Oregon,Marion,CHATEAU MOBILE HOME PARK,OR4101200,136,0.24,Less than or Equal to MCL
2013,Oregon,Marion,DEER CREEK ESTATES,OR4100068,350,0.02,Less than or Equal to MCL
2013,Oregon,Marion,DETROIT WATER SYSTEM,OR4100257,205,1,Not Detected
2013,Oregon,Marion,DONALD CITY OF,OR4100259,980,0.03,Less than or Equal to MCL
2013,Oregon,Marion,DUNN COURT DUPLEXES,OR4100962,88,0.5,Not Detected
2013,Oregon,Marion,DUPLEX VILLAGE WATER SYSTEM,OR4101397,165,0.48,Less than or Equal to MCL
2013,Oregon,Marion,FOX HOLLOW ESTATES WATER CORP,OR4101434,26,0.6,Less than or Equal to MCL
2013,Oregon,Marion,GATES CITY OF,OR4100317,490,1,Not Detected
2013,Oregon,Marion,GERVAIS WATER DEPARTMENT,OR4100319,2100,1,Not Detected
2013,Oregon,Marion,GREEN OAKS PARK LLC,OR4100774,165,0.2,Not Detected
2013,Oregon,Marion,GRIM ESTATES,OR4100006,46,0.5,Less than or Equal to MCL
2013,Oregon,Marion,HILAND WC - COLLEGE PARK,OR4101016,290,0.5,Not Detected
2013,Oregon,Marion,HILAND WC - HELTON,OR4100741,75,7.67,Less than or Equal to MCL
2013,Oregon,Marion,HILAND WC - HERITAGE WATER COMPANY,OR4100743,55,0.5,Not Detected
2013,Oregon,Marion,HILAND WC - ILLAHE GOLF CLUB ESTATES,OR4100755,500,1.7,Less than or Equal to MCL
2013,Oregon,Marion,HILAND WC - LOMBARD,OR4100748,305,0.5,Not Detected
2013,Oregon,Marion,HILAND WC - PENTICTON,OR4101392,420,0.5,Not Detected
2013,Oregon,Marion,HOODVIEW MOBILE ESTATES,OR4100391,100,0.2,Not Detected
2013,Oregon,Marion,HOPE VALLEY RESORT,OR4193698,100,0.52,Less than or Equal to MCL
2013,Oregon,Marion,HUBBARD CITY OF,OR4100389,3175,0.25,Less than or Equal to MCL
2013,Oregon,Marion,JEFFERSON MOBILE ACRES,OR4100409,65,0.63,Less than or Equal to MCL
2013,Oregon,Marion,JEFFERSON CITY OF,OR4100408,2620,0.2,Not Detected
2013,Oregon,Marion,KEIZER CITY OF,OR4100744,36295,0.32,Less than or Equal to MCL
2013,Oregon,Marion,LABISH VILLAGE WTR COMMISSION,OR4100745,500,3.8,Less than or Equal to MCL
2013,Oregon,Marion,LAKESHORE TERRACE,OR4100746,60,1.5,Less than or Equal to MCL
2013,Oregon,Marion,LAKEWOOD UTILITIES,OR4101097,289,4.8,Less than or Equal to MCL
2013,Oregon,Marion,LAZY ACRES MOBILE HOME PARK,OR4101399,59,0.2,Not Detected
2013,Oregon,Marion,MCLAIN VILLAGE WATER DEPT,OR4100765,100,3.61,Less than or Equal to MCL
2013,Oregon,Marion,MCNARY OAKS MOBILE VILLA,OR4100498,160,0.2,Not Detected
2013,Oregon,Marion,MEADOWLARK MOBILE MANOR,OR4100776,195,0.2,Not Detected
2013,Oregon,Marion,MOUNT ANGEL CITY OF,OR4100544,3785,0.2,Not Detected
2013,Oregon,Marion,MT ANGEL ABBEY,OR4190170,270,0.5,Not Detected
2013,Oregon,Marion,OAKDALE TRAILER PARK,OR4101416,32,4.48,Less than or Equal to MCL
2013,Oregon,Marion,OLDS MOBILE PARK,OR4100392,60,2.83,Less than or Equal to MCL
2013,Oregon,Marion,OR YOUTH AUTHORITY - HILL,OR4100740,300,0.74,Less than or Equal to MCL
2013,Oregon,Marion,OR YOUTH AUTHORITY - MACLAREN,OR4100960,750,0.2,Not Detected
2013,Oregon,Marion,PALO MOBILE HOME PARK,OR4100824,35,0.2,Not Detected
2013,Oregon,Marion,RALPH TAYLOR TRAILER COURT,OR4101398,45,2.96,Less than or Equal to MCL
2013,Oregon,Marion,ROYAL MOBILE ESTATES,OR4101119,160,0.2,Not Detected
2013,Oregon,Marion,SALEM MOBILE ESTATES/SHADY ACRES,OR4100779,150,4.71,Less than or Equal to MCL
2013,Oregon,Marion,SALEM PUBLIC WORKS,OR4100731,189000,0.08,Not Detected
2013,Oregon,Marion,SANTIAM MEADOWS COMMUNITY WS,OR4105392,40,0.2,Not Detected
2013,Oregon,Marion,SCOTTS MILLS CITY OF,OR4100797,350,1.3,Less than or Equal to MCL
2013,Oregon,Marion,SILVERTON MOBILE ESTATES,OR4100825,45,0.2,Not Detected
2013,Oregon,Marion,SILVERTON CITY OF,OR4100823,9540,0.21,Less than or Equal to MCL
2013,Oregon,Marion,SLEEPY HOLLOW PHASE I WS,OR4100756,88,0.22,Less than or Equal to MCL
2013,Oregon,Marion,ST PAUL CITY OF,OR4100727,410,0.01,Less than or Equal to MCL
2013,Oregon,Marion,STAYTON WATER SUPPLY,OR4100843,7830,0.2,Not Detected
2013,Oregon,Marion,SUBLIMITY CITY OF,OR4100844,2681,0.2,Not Detected
2013,Oregon,Marion,SUNNYVIEW MOBILE HOME PARK,OR4100782,100,0.2,Not Detected
2013,Oregon,Marion,SUNSET VILLAGE MHP,OR4101070,120,0.2,Not Detected
2013,Oregon,Marion,SUNSET WATER SYSTEM INC,OR4100069,70,0.5,Not Detected
2013,Oregon,Marion,SURFWOOD VILLA HOA,OR4100757,200,0.2,Not Detected
2013,Oregon,Marion,WESTERN WAGON VILLAGE,OR4100071,75,1.5,Less than or Equal to MCL
2013,Oregon,Marion,WOODBURN MOBILE ESTATES,OR4100964,70,0.2,Not Detected
2013,Oregon,Marion,WOODBURN CITY OF,OR4100959,24090,0.5,Not Detected
2013,Oregon,Morrow,BLACK MOUNTAIN WATER DISTRICT,OR4100370,43,0.3,Less than or Equal to MCL
2013,Oregon,Morrow,BOARDMAN CITY OF,OR4100130,3310,0.79,Less than or Equal to MCL
2013,Oregon,Morrow,COUNTRY GARDEN ESTATES MHP,OR4101182,175,5.62,Less than or Equal to MCL
2013,Oregon,Morrow,HEPPNER CITY OF,OR4100369,1291,0.84,Less than or Equal to MCL
2013,Oregon,Morrow,IONE CITY OF,OR4100402,330,0.6,Not Detected
2013,Oregon,Morrow,IRRIGON CITY OF,OR4100403,1870,0.54,Less than or Equal to MCL
2013,Oregon,Morrow,LEXINGTON CITY OF,OR4100479,255,0.8,Less than or Equal to MCL
2013,Oregon,Multnomah,CORBETT WATER DISTRICT,OR4100359,3300,0.55,Not Detected
2013,Oregon,Multnomah,FAIRVIEW CITY OF,OR4100296,9077,0.5,Not Detected
2013,Oregon,Multnomah,INTERLACHEN WATER PUD,OR4100902,360,0.01,Not Detected
2013,Oregon,Multnomah,LORNA WATER DISTRICT,OR4100662,200,0.01,Not Detected
2013,Oregon,Multnomah,LUSTED WATER DISTRICT,OR4100361,1200,0.01,Not Detected
2013,Oregon,Multnomah,MANNA HOUSE CHURCH,OR4101267,300,5,Less than or Equal to MCL
2013,Oregon,Multnomah,MAYFAIR MOORAGE INC,OR4101258,24,0.01,Not Detected
2013,Oregon,Multnomah,PORTLAND WATER BUREAU,OR4100657,585000,0.12,Less than or Equal to MCL
2013,Oregon,Multnomah,ROCKWOOD PUD,OR4100668,61082,0.1,Not Detected
2013,Oregon,Multnomah,ROCKY POINTE MARINA,OR4101251,100,0.5,Not Detected
2013,Oregon,Multnomah,SANDY BOULEVARD MOBILE VILLA,OR4101262,225,0.07,Less than or Equal to MCL
2013,Oregon,Multnomah,SAUVIE ISLAND MOORAGE,OR4101209,96,0.5,Not Detected
2013,Oregon,Multnomah,SIGLER COVE MARINA,OR4101460,150,0.5,Not Detected
2013,Oregon,Multnomah,TERRAND MOBILE TERRACE,OR4101157,71,0.09,Less than or Equal to MCL
2013,Oregon,Multnomah,TROUTDALE CITY OF,OR4100901,16000,0.01,Not Detected
2013,Oregon,Multnomah,WAPATO MOORAGE ASSOCIATION,OR4101510,74,0.6,Less than or Equal to MCL
2013,Oregon,Multnomah,WOOD VILLAGE CITY OF,OR4100904,3907,1.85,Less than or Equal to MCL
2013,Oregon,Polk,BUELL-RED PRAIRIE WD,OR4101174,976,0.2,Not Detected
2013,Oregon,Polk,DALLAS CITY OF,OR4100248,14700,0.05,Less than or Equal to MCL
2013,Oregon,Polk,FALLS CITY CITY OF,OR4100297,1000,0.11,Less than or Equal to MCL
2013,Oregon,Polk,GRAND RONDE COMMUNITY WTR ASSN,OR4100338,2500,0.2,Not Detected
2013,Oregon,Polk,INDEPENDENCE WATER SYSTEM,OR4100399,8600,0.97,Less than or Equal to MCL
2013,Oregon,Polk,LUCKIAMUTE DOMESTIC WATER COOP,OR4100538,2738,3.45,Less than or Equal to MCL
2013,Oregon,Polk,MONMOUTH CITY OF,OR4100537,9720,5.79,Less than or Equal to MCL
2013,Oregon,Polk,ORCHARD HEIGHTS WATER ASSN,OR4100783,489,1.63,Less than or Equal to MCL
2013,Oregon,Polk,PERRYDALE DOMESTIC WTR ASSN,OR4101149,2195,0.2,Not Detected
2013,Oregon,Polk,PIONEER PARK CO-OP INC,OR4100784,52,1.15,Less than or Equal to MCL
2013,Oregon,Polk,RICKREALL WATER ASSOCIATION,OR4100704,1650,2.03,Less than or Equal to MCL
2013,Oregon,Polk,ROCK CREEK WATER DISTRICT,OR4100337,235,0.47,Less than or Equal to MCL
2013,Oregon,Sherman,GRASS VALLEY WATER SYSTEM,OR4100356,170,1.4,Less than or Equal to MCL
2013,Oregon,Sherman,MORO CITY OF,OR4100542,350,1.44,Less than or Equal to MCL
2013,Oregon,Sherman,RUFUS PUBLIC WORKS,OR4100723,270,0.5,Not Detected
2013,Oregon,Sherman,WASCO CITY OF,OR4100935,420,0.46,Less than or Equal to MCL
2013,Oregon,Tillamook,BAY AIRE MOBILE HOME PARK,OR4190921,82,1.2,Less than or Equal to MCL
2013,Oregon,Tillamook,BAY CITY WATER SYSTEM,OR4100079,1265,1.1,Less than or Equal to MCL
2013,Oregon,Tillamook,BEAVER WATER DISTRICT,OR4100199,600,0.86,Less than or Equal to MCL
2013,Oregon,Tillamook,CLOVERDALE WATER DISTRICT,OR4100886,300,2.06,Less than or Equal to MCL
2013,Oregon,Tillamook,FAIRVIEW WATER DISTRICT,OR4100887,1540,1.76,Less than or Equal to MCL
2013,Oregon,Tillamook,FALCON COVE BEACH WD,OR4100045,200,0.5,Less than or Equal to MCL
2013,Oregon,Tillamook,GARIBALDI WATER SYSTEM,OR4100311,795,1.3,Less than or Equal to MCL
2013,Oregon,Tillamook,HEBO JOINT WATER & SANITARY AUTH,OR4100367,220,1.31,Less than or Equal to MCL
2013,Oregon,Tillamook,KILCHIS WATER DISTRICT,OR4100080,500,1.7,Less than or Equal to MCL
2013,Oregon,Tillamook,NEAHKAHNIE WATER DISTRICT,OR4100506,600,1.1,Less than or Equal to MCL
2013,Oregon,Tillamook,NEHALEM CITY OF,OR4100554,1700,0.9,Less than or Equal to MCL
2013,Oregon,Tillamook,NESKOWIN REG WATER DIST,OR4100970,300,1,Not Detected
2013,Oregon,Tillamook,NETARTS WATER DISTRICT,OR4100556,1800,0.6,Less than or Equal to MCL
2013,Oregon,Tillamook,OCEANSIDE WATER DISTRICT,OR4100585,615,0.8,Less than or Equal to MCL
2013,Oregon,Tillamook,PACIFIC CITY JOINT WATER - SAN AUTH,OR4100609,1000,0.6,Less than or Equal to MCL
2013,Oregon,Tillamook,ROCKAWAY BEACH WTR DIST,OR4100708,2600,0.5,Not Detected
2013,Oregon,Tillamook,SOUTH FORK FOREST CAMP,OR4101054,200,0.07,Less than or Equal to MCL
2013,Oregon,Tillamook,TIERRA DEL MAR WATER CO,OR4100610,150,1.23,Less than or Equal to MCL
2013,Oregon,Tillamook,TILLAMOOK WATER DEPT CITY OF,OR4100893,4885,0.74,Less than or Equal to MCL
2013,Oregon,Tillamook,WHEELER WATER SYSTEM,OR4100952,360,0.8,Less than or Equal to MCL
2013,Oregon,Tillamook,WILSON RIVER WATER DISTRICT,OR4100896,350,3.8,Less than or Equal to MCL
2013,Oregon,Umatilla,ADAMS WATER DEPT CITY OF,OR4100001,350,0.1,Not Detected
2013,Oregon,Umatilla,ATHENA CITY OF,OR4100064,1270,1,Not Detected
2013,Oregon,Umatilla,CHARLES TRACTS WATER COMPANY,OR4100371,249,0.5,Not Detected
2013,Oregon,Umatilla,CHART SUBDIVISION,OR4101415,125,1.55,Less than or Equal to MCL
2013,Oregon,Umatilla,COUNTRY SQUIRE ESTATES,OR4101045,85,0.5,Not Detected
2013,Oregon,Umatilla,ECHO CITY OF,OR4100270,715,1,Not Detected
2013,Oregon,Umatilla,GREEN ACRES MHP - UMATILLA CO,OR4100523,200,0.19,Less than or Equal to MCL
2013,Oregon,Umatilla,GREEN MEADOWS WTR CORPORATION,OR4100614,95,1.23,Less than or Equal to MCL
2013,Oregon,Umatilla,HALLS TRAILER COURT,OR4101123,60,1.33,Less than or Equal to MCL
2013,Oregon,Umatilla,HAT ROCK MOBILE COURT,OR4191232,60,0.5,Not Detected
2013,Oregon,Umatilla,HAT ROCK WATER COMPANY,OR4101309,96,9.72,Less than or Equal to MCL
2013,Oregon,Umatilla,HELIX CITY OF,OR4100368,190,0.8,Less than or Equal to MCL
2013,Oregon,Umatilla,HERITAGE IMPROVEMENT DISTRICT,OR4100615,125,0.5,Not Detected
2013,Oregon,Umatilla,HERMISTON CITY OF,OR4100372,16939,0.3,Not Detected
2013,Oregon,Umatilla,LOCUST MOBILE VILLAGE,OR4100524,60,0.5,Not Detected
2013,Oregon,Umatilla,MCKAY ACRES IMPROVEMENT DIST,OR4100616,75,1.44,Less than or Equal to MCL
2013,Oregon,Umatilla,MILTON-FREEWATER CITY OF,OR4100522,7050,0.01,Not Detected
2013,Oregon,Umatilla,NORTH HILL WATER CORPORATION,OR4100374,100,0.01,Not Detected
2013,Oregon,Umatilla,PENDLETON CITY OF,OR4100613,17055,0.16,Less than or Equal to MCL
2013,Oregon,Umatilla,PILOT ROCK CITY OF,OR4100626,1540,2.5,Less than or Equal to MCL
2013,Oregon,Umatilla,POWER CITY WATER CO-OP,OR4100375,70,0.01,Not Detected
2013,Oregon,Umatilla,RIETH WATER DISTRICT,OR4100617,150,2.14,Less than or Equal to MCL
2013,Oregon,Umatilla,SHADY REST MOBILE COURT,OR4101214,90,0.5,Not Detected
2013,Oregon,Umatilla,STANFIELD HUTTERIAN,OR4101507,60,0.01,Not Detected
2013,Oregon,Umatilla,STANFIELD CITY OF,OR4100842,2043,0.3,Not Detected
2013,Oregon,Umatilla,STEWARTS ADDITION,OR4100619,50,1.6,Less than or Equal to MCL
2013,Oregon,Umatilla,TIERRA LINDA ESTATES,OR4101044,130,3.36,Less than or Equal to MCL
2013,Oregon,Umatilla,UKIAH CITY OF,OR4100913,235,0.3,Not Detected
2013,Oregon,Umatilla,UMATILLA CITY OF,OR4100914,6980,0.5,Not Detected
2013,Oregon,Umatilla,VINCENT WATER COMPANY,OR4100521,80,3.29,Less than or Equal to MCL
2013,Oregon,Umatilla,VISTA HOME PARK,OR4101099,300,2.83,Less than or Equal to MCL
2013,Oregon,Umatilla,WESTON CITY OF,OR4100949,649,1.19,Less than or Equal to MCL
2013,Oregon,Union,COVE CITY OF,OR4101243,612,1,Not Detected
2013,Oregon,Union,ELGIN WATER DEPARTMENT,OR4100273,1725,0.01,Not Detected
2013,Oregon,Union,FLYING K TRAILER RANCH,OR4100455,96,4.1,Less than or Equal to MCL
2013,Oregon,Union,IMBLER CITY OF,OR4101418,305,1,Not Detected
2013,Oregon,Union,ISLAND CITY,OR4100454,1015,0.1,Not Detected
2013,Oregon,Union,LA GRANDE CITY OF,OR4100453,12540,0.1,Not Detected
2013,Oregon,Union,NORTH POWDER CITY OF,OR4100577,520,1,Not Detected
2013,Oregon,Union,SACAJAWEA MOBILE HOME PAR,OR4101375,90,1.16,Less than or Equal to MCL
2013,Oregon,Union,SUNDOWNER MOBILE HOME PARK,OR4101344,160,1.32,Less than or Equal to MCL
2013,Oregon,Union,UNION CITY OF,OR4100915,2150,1,Not Detected
2013,Oregon,Wallowa,ENTERPRISE CITY OF,OR4100278,1975,0.5,Not Detected
2013,Oregon,Wallowa,JOSEPH CITY OF,OR4100414,1090,1,Not Detected
2013,Oregon,Wallowa,LOSTINE CITY OF,OR4100491,250,0.49,Less than or Equal to MCL
2013,Oregon,Wallowa,WALLOWA LAKE CO SERVICE DIST,OR4101420,350,0.2,Not Detected
2013,Oregon,Wallowa,WALLOWA CITY OF,OR4100930,860,0.92,Less than or Equal to MCL
2013,Oregon,Wasco,ANTELOPE CITY OF,OR4100042,46,0.9,Less than or Equal to MCL
2013,Oregon,Wasco,BARLOW WATER DISTRICT,OR4100909,500,1,Not Detected
2013,Oregon,Wasco,CHENOWITH PUD,OR4100867,4500,0.1,Not Detected
2013,Oregon,Wasco,DUFUR CITY OF,OR4100261,610,0.1,Not Detected
2013,Oregon,Wasco,DUFUR SOUTH BASIN,OR4101216,145,0.1,Not Detected
2013,Oregon,Wasco,FOLEY LAKES MOBILE HOME PARK,OR4100871,300,0.78,Less than or Equal to MCL
2013,Oregon,Wasco,HAZEL DELL ORCHARD,OR4105553,260,2.1,Less than or Equal to MCL
2013,Oregon,Wasco,MAUPIN CITY OF,OR4100510,420,1,Not Detected
2013,Oregon,Wasco,MOSIER CITY OF,OR4100543,430,0.01,Not Detected
2013,Oregon,Wasco,PINE GROVE WATER DIST (WASCO),OR4101122,140,0.01,Not Detected
2013,Oregon,Wasco,PINEWOOD MOBILE MANOR,OR4100872,180,3.73,Less than or Equal to MCL
2013,Oregon,Wasco,ROWENA CREST MANOR,OR4100865,35,0.5,Not Detected
2013,Oregon,Wasco,ROWENA DELL WATER SYSTEM,OR4105372,35,1,Not Detected
2013,Oregon,Wasco,SPORTSMANS PARK WATER ASSN,OR4100910,150,0.5,Not Detected
2013,Oregon,Wasco,THE DALLES CITY OF,OR4100869,12500,1,Not Detected
2013,Oregon,Wasco,TOOLEY WATER DISTRICT,OR4100911,97,3.5,Less than or Equal to MCL
2013,Oregon,Wasco,TYGH VALLEY WATER DISTRICT,OR4100912,247,0.58,Not Detected
2013,Oregon,Wasco,VIEW POINT TRAILER COURT,OR4190269,180,0.16,Less than or Equal to MCL
2013,Oregon,Wasco,WAMIC WATER ASSOCIATION,OR4100931,150,1,Less than or Equal to MCL
2013,Oregon,Wasco,YOUNG LIFE,OR4101246,482,1,Not Detected
2013,Oregon,Washington,BANKS WATER DEPARTMENT,OR4100076,1775,0.5,Less than or Equal to MCL
2013,Oregon,Washington,BEAVERTON CITY OF,OR4100081,70000,0.6,Less than or Equal to MCL
2013,Oregon,Washington,CROWN MOBILE HOME PARK,OR4101009,42,0.5,Not Detected
2013,Oregon,Washington,FOREST GROVE CITY OF,OR4100305,22518,0.08,Less than or Equal to MCL
2013,Oregon,Washington,HILLSBORO-CHERRY GROVE,OR4100985,1860,0.04,Less than or Equal to MCL
2013,Oregon,Washington,JOINT WATER COMMISSION,OR4100379,365009,0.15,Less than or Equal to MCL
2013,Oregon,Washington,LAUREL ACRES WATER CO INC,OR4100217,50,1,Less than or Equal to MCL
2013,Oregon,Washington,LAURELWOOD WATER USERS,OR4100315,200,0.86,Less than or Equal to MCL
2013,Oregon,Washington,OLD SCHOLLS FARM LLC,OR4193597,40,0.12,Less than or Equal to MCL
2013,Oregon,Washington,PARRETT MOUNTAIN VIEW ESTATES,OR4101498,120,0.5,Not Detected
2013,Oregon,Washington,RAINBOW ENDS WATER SYSTEM,OR4101350,50,0.5,Not Detected
2013,Oregon,Washington,SHERWOOD CITY OF,OR4100816,18205,0.5,Not Detected
2013,Oregon,Washington,SOUTH HILLS WATER SYSTEM,OR4100306,250,0.5,Not Detected
